teryt,Gmina,Województwo,turnout_r1,mentzen_pct,nawrocki_pct_r1,eligible,turnout_r2,nawrocki_pct,duda_2020,turnout_2020,turnout_delta,nawrocki_swing,trzaskowski_2020_r2,duda_2020_r2,turnout_2020_r2,trzaskowski_2025_r2,trzaskowski_shift,nawrocki_vs_duda,braun,holownia,biejat,zandberg,fragmentation,anti_estab,left_bloc,trzaskowski_r2,teryt_str,commune_type_code,commune_type,is_urban,right_bloc,bloc_diff,pkw_code_x,pop_density,pkw_code_y,urban_rate,pkw_code,unemployed,unemployed_rate
61110,gm. Wojcieszków,lubelskie,66.72615506642872,22.461170848267624,48.50657108721625,5043.0,69.42994781212364,87.19441210710129,75.49,60.44,2.7037927456949262,38.68784101988504,15.08,84.92,68.05,12.805587892898714,-2.274412107101286,2.274412107101284,12.753882915173238,2.7479091995221028,1.702508960573477,1.5531660692951017,0.6908613748253205,35.991636798088415,3.255675029868579,12.805587892898714,061110,0,,0,35.215053763440864,31.959378733572287,,,,,,,
61111,gm. Wola Mysłowska,lubelskie,65.14074495308502,22.76923076923077,50.76923076923077,3517.0,70.5915975993141,85.17915309446255,74.46,64.15,5.45085264622908,34.40992232523178,14.99,85.01,72.49,14.82084690553745,-0.1691530944625494,0.1691530944625441,9.494505494505496,2.6373626373626373,1.6703296703296706,1.7142857142857144,0.6734558628185002,33.01098901098901,3.384615384615385,14.82084690553745,061111,1,Urban,1,32.26373626373626,28.879120879120876,,,,,,,
61201,gm. Chodel,lubelskie,63.887185775597786,20.8801798907806,47.99229039511725,4893.0,69.23235658274865,83.11727464576425,72.8,58.78,5.345170807150865,35.124984250647,17.24,82.76,64.52,16.882725354235745,-0.357274645764253,0.3572746457642495,12.110504336652747,2.4734982332155475,1.3491808544812078,2.666238355284292,0.6999748936333122,33.50465788628333,4.0154192097655,16.882725354235745,061201,1,Urban,1,32.99068422743335,28.975265017667848,,,,,,,
61202,gm. Józefów nad Wisłą,lubelskie,61.982968369829685,19.520210318764377,45.58001971738416,4932.0,65.56603773584906,76.9620253164557,67.09,56.86,3.58306936601938,31.382005599071533,23.41,76.59,62.25,23.037974683544306,-0.3720253164556943,0.3720253164556908,9.957279000985867,3.056194544857049,2.727571475517581,2.1689122576404865,0.7224735522145123,30.134735458429184,4.8964837331580675,23.037974683544306,061202,2,Urban-Rural,0,29.477489319750244,24.581005586592177,,,,,,,
61203,gm. Karczmiska,lubelskie,58.11864807374143,17.05521472392638,42.576687116564415,4231.0,63.46565248395532,73.36607480166226,61.06,54.44,5.347004410213884,30.78938768509785,26.65,73.35,60.56,26.63392519833773,-0.0160748016622633,0.0160748016622704,10.429447852760736,5.521472392638037,3.4355828220858897,3.190184049079755,0.752738069847483,28.507157464212675,6.625766871165645,26.633925198337735,061203,3,Rural,0,27.484662576687114,20.85889570552147,,,,,,,
61204,gm. Łaziska,lubelskie,59.20840064620355,21.64144887666208,43.787253553415866,3714.0,65.44814513945302,78.156146179402,67.57,58.45,6.239744493249468,34.368892625986135,22.22,77.78,63.8,21.843853820598,-0.3761461794019993,0.3761461794019993,9.399358092618066,4.264099037138927,2.6593305823016964,2.751031636863824,0.7350693045120409,32.00366804218248,5.4103622191655205,21.843853820598,061204,4,Urban,1,31.040806969280144,25.630444750114624,,,,,,,
61205,gm. Opole Lubelskie,lubelskie,62.40808823529412,16.520558093591802,40.85689591307569,13056.0,66.721044045677,67.53292568203199,58.92,59.65,4.312955810382888,26.676029768956298,31.29,68.71,63.56,32.46707431796801,1.177074317968014,-1.1770743179680068,9.457957772564514,3.3831337202123715,2.568218298555377,3.099148042968268,0.7518973324933556,27.003333744906776,5.667366341523645,32.46707431796801,061205,5,Rural,0,25.978515866156314,20.31114952463267,,,,,,,
61206,gm. Poniatowa,lubelskie,63.99416909620991,15.517504968659226,43.69362482800795,10290.0,68.77575044143613,67.40570112294846,58.77,63.53,4.781581345226222,23.71207629494051,31.34,68.66,66.78,32.59429887705154,1.2542988770515429,-1.2542988770515393,6.497477449931203,4.387708301482954,2.339091881975233,3.2716709983183,0.7336459514563167,22.886408805992964,5.610762880293533,32.59429887705154,061206,6,,0,22.014982418590428,16.404219538296893,,,,,,,
61207,gm. Wilków,lubelskie,62.323113207547166,18.664140217906205,49.07626717195642,3392.0,68.50861556743911,82.66375545851528,72.13,61.7,6.185502359891942,33.587488286558866,18.48,81.52,67.16,17.336244541484717,-1.1437554585152832,1.1437554585152867,11.369019422074846,4.1686404547607765,2.226432970156324,1.5632401705352912,0.6996960048434573,30.791094268119373,3.7896731406916153,17.336244541484717,061207,7,,0,30.03315963998105,26.243486499289435,,,,,,,
61301,gm. Dębowa Kłoda,lubelskie,60.976430976430976,18.98663697104677,37.08240534521158,2970.0,64.19878296146044,71.13347457627118,60.35,54.65,3.222351985029462,34.0510692310596,30.48,69.52,60.75,28.866525423728817,-1.6134745762711835,1.6134745762711873,14.75501113585746,3.0623608017817374,2.2271714922049,2.951002227171492,0.7715937048923368,34.4097995545657,5.178173719376392,28.866525423728817,061301,1,Urban,1,33.74164810690423,28.563474387527837,,,,,,,
61302,gm. Jabłoń,lubelskie,64.72727272727272,22.79909706546276,40.011286681715575,2750.0,68.24471959213402,77.90948275862068,65.58,61.71,3.517446864861298,37.89819607690511,22.95,77.05,68.6,22.09051724137932,-0.8594827586206826,0.8594827586206861,14.89841986455982,3.724604966139955,1.9751693002257336,2.539503386004515,0.7516012820447493,38.71331828442438,4.514672686230249,22.090517241379317,061302,2,Urban-Rural,0,37.69751693002258,33.18284424379233,,,,,,,
61303,gm. Milanów,lubelskie,61.8060435699227,23.817663817663817,39.82905982905983,2846.0,65.40385989992852,78.49223946784922,62.35,58.7,3.59781633000582,38.66317963878939,26.08,73.92,61.35,21.507760532150783,-4.572239467849215,4.572239467849215,12.136752136752136,3.8746438746438745,2.2792022792022792,2.849002849002849,0.7535383641366548,36.8091168091168,5.128205128205128,21.507760532150783,061303,3,Rural,0,35.95441595441595,30.826210826210822,,,,,,,
61304,gm. Parczew,lubelskie,63.79423023060406,16.727914155519624,35.26385418197854,10711.0,67.47714635755348,62.51935256861365,52.67,60.45,3.682916126949422,27.25549838663511,39.22,60.78,64.29,37.48064743138635,-1.739352568613647,1.739352568613647,9.143025135969426,4.938997501102454,2.8516830809936797,3.3955607820079377,0.7775330807203478,27.06159047479053,6.247243863001618,37.48064743138635,061304,4,Urban,1,25.87093929148905,19.623695428487434,,,,,,,
61305,gm. Podedwórze,lubelskie,61.83889340927583,20.02635046113307,33.72859025032938,1229.0,66.77631578947368,75.31017369727047,61.43,57.92,4.937422380197852,41.58158344694109,26.33,73.67,62.56,24.68982630272953,-1.6401736972704697,1.6401736972704697,20.158102766798415,4.084321475625823,2.2397891963109355,2.635046113306983,0.7846986795259694,40.84321475625823,4.874835309617918,24.68982630272953,061305,5,Rural,0,40.184453227931485,35.30961791831356,,,,,,,
61306,gm. Siemień,lubelskie,61.106207708149455,19.26605504587156,48.04442298406567,3399.0,65.72769953051643,78.71576111360574,67.39,57.49,4.621491822366977,30.671338129540068,22.73,77.27,62.1,21.284238886394263,-1.4457611136057371,1.4457611136057409,9.319169483341382,2.848865282472236,1.883148237566393,2.0762916465475616,0.7037859978489363,29.695799130854663,3.9594398841139546,21.284238886394263,061306,6,,0,28.585224529212944,24.62578464509899,,,,,,,
61307,gm. Sosnowica,lubelskie,59.83307250912885,19.823788546255507,41.05726872246696,1917.0,66.70201484623541,67.79116465863454,60.21,54.74,6.868942337106567,26.733895936167585,32.12,67.88,64.26,32.20883534136546,0.0888353413654599,-0.0888353413654527,8.634361233480176,3.612334801762114,2.1145374449339207,3.4361233480176208,0.746368064584991,29.251101321585907,5.5506607929515415,32.20883534136546,061307,7,,0,28.458149779735685,22.907488986784145,,,,,,,
61401,m. Puławy,lubelskie,67.87408864714732,11.824598930481285,32.53048128342246,34564.0,72.43946766723339,52.10386424044163,44.55,66.41,4.56537902008607,19.57338295701917,47.56,52.44,68.97,47.89613575955837,0.3361357595583669,-0.3361357595583669,6.228877005347594,4.80855614973262,3.6449197860962568,4.132620320855615,0.7642959851296862,19.289839572192516,7.7775401069518715,47.89613575955837,061401,1,Urban,1,18.053475935828878,10.275935828877007,,,,,,,
61402,gm. Baranów,lubelskie,63.75252185608608,17.6345231752797,45.23175279701652,2974.0,67.79317336938155,75.71644042232278,64.72,62.3,4.040651513295472,30.484687625306258,24.28,75.72,66.42,24.283559577677224,0.0035595776772225,-0.0035595776772225,9.163558870538091,3.942461374533831,3.0367607884922747,3.1965903036760785,0.7320583492685053,27.810335641981887,6.233351092168354,24.283559577677224,061402,2,Urban-Rural,0,26.798082045817793,20.564730953649438,,,,,,,
61403,gm. Janowiec,lubelskie,65.01569584931984,16.666666666666664,40.23732470334412,2867.0,71.27033575631707,66.30701324178519,56.67,62.95,6.254639906997227,26.069688538441063,34.91,65.09,68.43,33.692986758214815,-1.2170132417851818,1.2170132417851818,8.036677454153182,4.261057173678533,2.912621359223301,3.2362459546925564,0.7577447054620524,25.5663430420712,6.148867313915858,33.692986758214815,061403,3,Rural,0,24.703344120819846,18.55447680690399,,,,,,,
61404,gm. Kazimierz Dolny,lubelskie,65.22462562396007,14.961527500712457,38.4155029923055,5409.0,70.45292439372325,61.22762148337596,53.85,62.99,5.228298769763185,22.812118491070464,41.9,58.1,69.44,38.77237851662404,-3.127621483375961,3.127621483375961,7.7799943003704755,4.5882017668851525,2.8213166144200628,2.878312909660872,0.7600912395524727,23.852949558278716,5.699629524080935,38.77237851662404,061404,4,Urban,1,22.741521801082932,17.041892277002,,,,,,,
61405,gm. Końskowola,lubelskie,67.93950284516322,18.969710369223964,38.42582356842804,6678.0,71.77663438256658,69.91904559011503,58.7,65.85,3.8371315374033657,31.493222021687,29.91,70.09,69.17,30.080954409884967,0.1709544098849669,-0.1709544098849704,9.241653769621932,4.466062347999116,2.82998010170241,4.156533274375414,0.7727568661884825,29.3610435551625,6.986513376077824,30.080954409884967,061405,5,Rural,0,28.211364138845894,21.22485076276807,,,,,,,
61406,gm. Kurów,lubelskie,65.83989052343483,17.98016701461378,43.89352818371607,5846.0,69.87806972351022,73.02060064532142,61.48,62.54,4.03817920007539,29.12707246160535,26.62,73.38,66.56,26.979399354678577,0.3593993546785761,-0.3593993546785725,9.316283924843423,2.9227557411273484,2.609603340292276,2.896659707724426,0.738050168670813,28.31419624217119,5.506263048016702,26.979399354678577,061406,6,,0,27.296450939457202,21.7901878914405,,,,,,,
61407,gm. Markuszów,lubelskie,66.66666666666666,22.244224422442244,42.772277227722775,2280.0,70.5599300087489,75.21847690387015,63.61,65.72,3.89326334208225,32.44619967614738,25.08,74.92,70.95,24.781523096129845,-0.2984769038701529,0.2984769038701529,9.174917491749175,4.356435643564356,1.98019801980198,3.1683168316831685,0.7408201810280037,32.67326732673268,5.148514851485149,24.781523096129845,061407,7,,0,31.41914191419142,26.27062706270627,,,,,,,
61408,gm. Nałęczów,lubelskie,69.77471839799749,13.933836749370728,38.9428263214671,7990.0,74.97210859055411,62.08681135225376,55.61,67.01,5.197390192556625,23.14398503078665,36.15,63.85,72.25,37.91318864774624,1.7631886477462402,-1.7631886477462402,7.838906868033082,4.332973750449479,2.876663070837828,3.451995685005393,0.7556996667037758,22.47393024092053,6.328658755843221,37.91318864774624,061408,8,,0,21.772743617403812,15.44408486156059,,,,,,,
61409,gm. Puławy,lubelskie,67.69117801321724,18.19455252918288,36.76264591439688,9533.0,71.21308689186318,66.41554919391291,56.61,63.81,3.521908878645945,29.652903279516025,33.81,66.19,68.57,33.58445080608709,-0.2255491939129115,0.2255491939129115,9.214007782101168,4.840466926070039,3.284046692607004,3.470817120622568,0.7791737891565353,28.669260700389103,6.754863813229573,33.58445080608709,061409,9,,0,27.40856031128405,20.653696498054476,,,,,,,
61410,gm. Wąwolnica,lubelskie,64.02918069584736,19.45302161446846,44.33171592412881,3564.0,67.6923076923077,78.4139100932994,67.0,59.89,3.663126996460335,34.0821941691706,23.15,76.85,67.16,21.5860899067006,-1.5639100932994054,1.5639100932994126,10.895456550507278,3.6171151301279214,1.9408910454344948,3.1318923687692983,0.7357183065595261,31.274812527569477,5.072783414203793,21.586089906700593,061410,0,,0,30.348478164975738,25.275694750771944,,,,,,,
61411,gm. Żyrzyn,lubelskie,67.59878419452887,18.96603546738804,44.755034565674784,4935.0,70.82902625594377,74.8894783377542,66.46,65.71,3.2302420614148986,30.13444377207941,23.49,76.51,68.91,25.1105216622458,1.6205216622458032,-1.6205216622458067,7.634505560565073,3.997595431319507,3.2461677186654643,3.366396152690111,0.7355690871266769,27.68259693417493,6.612563871355576,25.1105216622458,061411,1,Urban,1,26.600541027953113,19.987977156597537,,,,,,,
61501,m. Radzyń Podlaski,lubelskie,66.7552249380092,14.851353152912944,36.86175176643115,11292.0,69.58123652048886,63.91202498698595,52.28,63.42,2.8260115824796515,27.0502732205548,37.86,62.14,65.09,36.08797501301405,-1.7720249869859472,1.7720249869859472,9.932009065457938,4.466071190507932,3.146247167044394,3.146247167044394,0.7768876961363601,25.84988668177576,6.292494334088788,36.08797501301405,061501,1,Urban,1,24.783362218370883,18.490867884282096,,,,,,,
61502,gm. Borki,lubelskie,61.424731182795696,21.035242290748897,44.01615271659324,4464.0,66.80976050610032,79.92501704158146,67.95,55.76,5.385029323304622,35.908864324988215,21.05,78.95,61.42,20.074982958418545,-0.975017041581456,0.9750170415814524,12.151248164464024,3.120411160058737,1.5051395007342143,2.4963289280469896,0.7321409896476849,33.81057268722466,4.0014684287812035,20.074982958418545,061502,2,Urban-Rural,0,33.18649045521292,29.185022026431717,,,,,,,
61503,gm. Czemierniki,lubelskie,67.84087458244763,18.37376460017969,45.28301886792453,3293.0,71.82235834609494,77.35116479723901,64.04,67.67,3.981483763647319,32.068145929314475,24.69,75.31,70.62,22.648835202760992,-2.041164797239009,2.0411647972390057,11.814914645103324,3.5489667565139262,2.8301886792452837,3.0997304582210243,0.7301845622549482,30.59299191374663,5.9299191374663085,22.648835202760992,061503,3,Rural,0,30.188679245283012,24.258760107816705,,,,,,,
61504,gm. Kąkolewnica,lubelskie,66.21087314662275,20.404595404595405,47.27772227772228,6070.0,69.28224861970888,85.80487804878048,75.03,61.43,3.071375473086136,38.52715577105821,15.04,84.96,67.07,14.19512195121952,-0.8448780487804797,0.8448780487804868,12.237762237762238,2.4725274725274726,1.9730269730269727,1.873126873126873,0.7133858274592539,33.04195804195805,3.846153846153846,14.19512195121952,061504,4,Urban,1,32.642357642357645,28.796203796203798,,,,,,,
61505,gm. Komarówka Podlaska,lubelskie,64.36386370740857,19.13128355295266,39.726695949243535,3199.0,67.45298055467008,76.46498332539305,61.37,59.81,3.089116847261508,36.73828737614952,24.62,75.38,62.42,23.53501667460695,-1.0849833253930503,1.084983325393054,15.91020009760859,3.22108345534407,2.0009760858955588,2.5866276232308443,0.76170999387624,35.52952659834065,4.5876037091264035,23.53501667460695,061505,5,Rural,0,35.04148365056125,30.453879941434842,,,,,,,
61506,gm. Radzyń Podlaski,lubelskie,65.45102468936582,19.866237304929403,45.25637849888531,6197.0,68.69706840390879,79.38931297709924,65.98,60.13,3.246043714542964,34.132934478213926,21.83,78.17,63.98,20.610687022900763,-1.2193129770992357,1.2193129770992357,11.245974733713153,3.022046073817191,2.17983651226158,2.898191726529601,0.7271462037829541,32.05350507802824,5.078028238791181,20.610687022900763,061506,6,,0,31.112212038642554,26.034183799851373,,,,,,,
61507,gm. Ulan-Majorat,lubelskie,67.97637974108562,22.1663313212609,49.396378269617706,4403.0,71.77565849227975,85.86470963624761,74.63,62.42,3.799278751194123,36.468331366629904,14.82,85.18,69.12,14.13529036375239,-0.6847096362476108,0.6847096362476037,12.307176391683434,2.582159624413145,1.2407780013413816,2.3474178403755865,0.6859759046116629,34.97652582159624,3.588195841716968,14.13529036375239,061507,7,,0,34.47350771294433,30.885311871227366,,,,,,,
61508,gm. Wohyń,lubelskie,60.51901743264659,16.56239710240369,43.62858083635166,5048.0,63.603312462128855,74.60063897763578,66.4,56.38,3.084295029482263,30.972058141284123,24.82,75.18,60.9,25.39936102236421,0.5793610223642176,-0.5793610223642247,11.557458017780704,4.148831083305894,2.667105696410932,2.963450773789924,0.745802537012235,28.84425419822193,5.630556470200856,25.399361022364218,061508,8,,0,28.119855120184393,22.48929864998354,,,,,,,
61601,m. Dęblin,lubelskie,67.63874160480735,12.867261280167892,33.89296956977964,11316.0,73.12460975827312,57.60776126734619,49.38,65.04,5.485868153465773,23.71479169756656,41.35,58.65,68.29,42.39223873265381,1.0422387326538072,-1.0422387326538072,8.13221406086044,5.6925498426023085,3.541448058761805,3.921825813221406,0.7756984316110059,22.114375655823714,7.463273871983211,42.39223873265381,061601,1,Urban,1,20.99947534102833,13.536201469045118,,,,,,,
61602,gm. Kłoczew,lubelskie,71.123701605288,20.612516644474034,52.70306258322237,5295.0,74.39327345690808,86.73575129533678,76.98,66.07,3.269571851620072,34.032688712114414,13.39,86.61,73.69,13.264248704663215,-0.1257512953367836,0.1257512953367836,10.7323568575233,2.796271637816245,1.51797603195739,1.8109187749667115,0.6622596768445446,32.223701731025294,3.328894806924102,13.264248704663217,061602,2,Urban-Rural,0,31.344873501997334,28.015978695073233,,,,,,,
61603,gm. Nowodwór,lubelskie,69.82535575679172,19.599627560521416,53.44506517690876,3092.0,73.0392156862745,84.94138863841299,74.95,64.05,3.21385992948278,31.496323461504232,16.08,83.92,70.13,15.058611361587012,-1.0213886384129864,1.0213886384129864,8.56610800744879,3.258845437616388,1.9553072625698324,2.5139664804469275,0.660373514490115,29.09683426443203,4.46927374301676,15.058611361587012,061603,3,Rural,0,28.165735567970206,23.696461824953445,,,,,,,
61604,gm. Ryki,lubelskie,68.91052872361284,17.093366327210433,41.71504711144951,15301.0,72.52115282919091,67.69541655185083,58.98,65.16,3.610624105578069,25.98036944040132,32.26,67.74,69.95,32.304583448149174,0.0445834481491758,-0.0445834481491687,7.47120966974398,5.177500713809842,2.645855144189588,2.950414009707814,0.7479597937441245,25.43066527077187,5.596269153897402,32.304583448149174,061604,4,Urban,1,24.564575996954414,18.96830684305701,,,,,,,
61605,gm. Stężyca,lubelskie,68.86550308008214,16.62298764507675,48.22163983526769,3896.0,74.44990939684183,74.53459782226905,66.8,64.46,5.584406316759697,26.31295798700136,26.18,73.82,68.22,25.46540217773095,-0.7145978222690488,0.7145978222690559,7.487832272557095,4.904530138524897,2.3961063272182703,2.1714713590415573,0.7075494085495571,25.08423811306627,4.567577686259828,25.46540217773095,061605,5,Rural,0,24.110819917633847,19.54324223137402,,,,,,,
61606,gm. Ułęż,lubelskie,66.93480101608806,15.839694656488549,44.33842239185751,2362.0,70.47496790757381,71.09326744904261,62.82,60.76,3.540166891485754,26.754845057185108,26.79,73.21,65.08,28.906732550957383,2.116732550957387,-2.11673255095738,7.315521628498728,5.7251908396946565,3.689567430025445,3.6259541984732815,0.7396863204034989,23.791348600508904,7.315521628498726,28.906732550957386,061606,6,,0,23.155216284987276,15.83969465648855,,,,,,,
61701,m. Świdnik,lubelskie,68.33519631130362,13.159381580974882,34.74754738301915,28628.0,72.18172213417856,56.1739044708434,49.11,65.93,3.8465258228749377,21.426357087824243,41.95,58.05,69.18,43.8260955291566,1.8760955291566008,-1.8760955291566008,7.098464225178488,4.941188556166213,3.4619138117006525,4.463506086599208,0.7732511256187808,21.70116595613539,7.92541989829986,43.8260955291566,061701,1,Urban,1,20.25784580615337,12.332425907853509,,,,,,,
61702,gm. Mełgiew,lubelskie,68.53764779091475,18.12545587162655,37.308533916849015,8035.0,71.70260782347042,66.79051663128097,56.99,65.29,3.164960032555669,29.48198271443195,32.49,67.51,69.85,33.209483368719035,0.7194833687190325,-0.7194833687190396,9.299781181619256,4.595185995623632,3.099927060539752,4.576951130561634,0.7783781251313415,28.7746170678337,7.676878191101386,33.209483368719035,061702,2,Urban-Rural,0,27.425237053245805,19.74835886214442,,,,,,,
61703,gm. Piaski,lubelskie,64.44005432769477,16.762894534257118,43.39876828329484,8099.0,69.39843068875327,71.53971413063145,60.53,61.57,4.958376361058498,28.14094584733661,28.53,71.47,66.1,28.460285869368548,-0.0697141306314534,0.0697141306314534,8.795227097767514,4.926866820631255,3.098537336412625,3.21401077752117,0.7455619988965279,26.59738260200153,6.312548113933795,28.460285869368548,061703,3,Rural,0,25.55812163202463,19.245573518090836,,,,,,,
61704,gm. Rybczewice,lubelskie,62.693323274236135,21.67070217917676,51.81598062953995,2651.0,68.1680545041635,84.79236812570146,73.37,57.38,5.474731229927372,32.97638749616151,17.21,82.79,61.36,15.207631874298542,-2.0023681257014587,2.002368125701452,8.898305084745763,2.4213075060532687,1.150121065375303,1.876513317191284,0.6676044591924677,31.41646489104117,3.026634382566587,15.207631874298542,061704,4,Urban,1,30.569007263922522,27.542372881355934,,,,,,,
61705,gm. Trawniki,lubelskie,60.059435364041605,20.561909497762308,45.37543510691198,6730.0,64.51709658068387,75.13475509725802,65.46,56.55,4.457661216642265,29.759319990346043,24.13,75.87,59.64,24.865244902741978,0.7352449027419787,-0.7352449027419823,7.458975634012929,2.9587270014917952,2.710094480358031,3.853804077573346,0.7252086423724711,29.06514172053705,6.5638985579313776,24.865244902741978,061705,5,Rural,0,28.020885131775238,21.45698657384386,,,,,,,
61801,m. Tomaszów Lubelski,lubelskie,65.67996567996568,12.415300546448089,38.0,13986.0,68.92039258451473,59.32581880051042,51.21,62.48,3.2404269045490537,21.32581880051042,41.0,59.0,65.61,40.67418119948958,-0.3258188005104188,0.3258188005104188,8.601092896174864,4.076502732240437,2.633879781420765,2.579234972677596,0.7508132939174057,21.901639344262296,5.213114754098361,40.67418119948958,061801,1,Urban,1,21.016393442622952,15.803278688524593,,,,,,,
61802,gm. Bełżec,lubelskie,59.745065789473685,18.91891891891892,41.44144144144144,2432.0,63.93786733837111,71.70311464546057,62.09,55.93,4.192801548897428,30.26167320401913,28.2,71.8,60.74,28.296885354539427,0.0968853545394274,-0.0968853545394239,9.90990990990991,3.950103950103951,3.465003465003465,2.6334026334026333,0.7492667783728075,29.86832986832987,6.098406098406098,28.296885354539427,061802,2,Urban-Rural,0,28.82882882882883,22.73042273042273,,,,,,,
61803,gm. Jarczów,lubelskie,57.92117465224111,19.77211796246649,49.79892761394102,2588.0,62.073027090694936,81.8646232439336,74.19,55.69,4.151852438453823,32.065695629992575,16.2,83.8,59.63,18.135376756066407,1.935376756066408,-1.935376756066404,11.93029490616622,2.345844504021448,1.8096514745308312,1.407506702412869,0.6870606595318014,32.57372654155496,3.2171581769437,18.135376756066407,061803,3,Rural,0,31.702412868632706,28.485254691689008,,,,,,,
61804,gm. Krynice,lubelskie,63.20486815415821,16.387096774193548,50.77419354838709,2465.0,66.2173202614379,78.81987577639752,69.83,58.4,3.0124521072796924,28.045682228010435,21.21,78.79,62.92,21.18012422360248,-0.0298757763975245,0.0298757763975174,8.903225806451614,3.354838709677419,2.3225806451612905,2.5806451612903225,0.689017273673257,25.548387096774192,4.903225806451613,21.180124223602476,061804,4,Urban,1,25.29032258064516,20.387096774193548,,,,,,,
61805,gm. Lubycza Królewska,lubelskie,52.983648332979406,17.926045016077172,40.11254019292604,4709.0,56.925059050891136,69.31257121154577,60.16,48.66,3.9414107179117295,29.20003101861973,29.41,70.59,52.6,30.687428788454227,1.2774287884542268,-1.2774287884542304,10.731511254019292,4.139871382636656,2.733118971061093,3.215434083601286,0.761394242201797,29.5016077170418,5.948553054662379,30.687428788454227,061805,5,Rural,0,28.657556270096464,22.709003215434084,,,,,,,
61806,gm. Łaszczów,lubelskie,59.00270758122743,19.607843137254903,44.86735870818916,4432.0,64.07655061102145,75.24465386009423,68.52,57.05,5.073843029794013,30.37729515190508,23.02,76.98,61.99,24.755346139905768,1.7353461399057686,-1.735346139905772,9.419454056132256,3.2679738562091507,1.96078431372549,1.5378700499807767,0.7216869092285654,29.64244521337947,3.4986543637062666,24.755346139905768,061806,6,,0,29.02729719338716,25.528642829680894,,,,,,,
61807,gm. Rachanie,lubelskie,59.20880272465286,18.95017793594306,52.58007117437722,3817.0,63.34757074212494,81.39337298215803,73.47,54.92,4.138768017472074,28.81330180778081,16.69,83.31,58.55,18.606627017841973,1.9166270178419715,-1.916627017841975,9.564056939501778,2.6690391459074734,1.601423487544484,2.0907473309608537,0.6658653085067312,29.181494661921707,3.6921708185053377,18.606627017841973,061807,7,,0,28.51423487544484,24.8220640569395,,,,,,,
61808,gm. Susiec,lubelskie,59.40117626091605,16.160096298525428,49.68402046343665,5611.0,63.78909740840035,76.26305390911656,67.28,57.17,4.387921147484299,26.57903344567991,24.86,75.14,62.83,23.73694609088344,-1.123053909116564,1.123053909116564,9.479386096900392,2.678302738489317,2.19681011134517,2.55792958170328,0.69531282757469,26.271441468552517,4.75473969304845,23.736946090883436,061808,8,,0,25.63948239542582,20.88474270237737,,,,,,,
61809,gm. Tarnawatka,lubelskie,62.165820642978,21.572910977607865,51.50191152375751,2955.0,65.36082474226804,85.12440444679726,73.87,58.2,3.1950040992900384,33.62249292303975,15.65,84.35,63.22,14.875595553202745,-0.7744044467972575,0.7744044467972628,10.158383397050793,1.4746040415073731,1.4746040415073731,1.9115237575095576,0.668025727197805,32.33205898416166,3.386127799016931,14.875595553202743,061809,9,,0,31.73129437465866,28.345166575641727,,,,,,,
61810,gm. Telatyn,lubelskie,57.76681930257133,21.69117647058824,48.40686274509804,2839.0,61.71652421652421,77.33644859813083,68.89,54.21,3.9497049139528855,28.92958585303279,20.37,79.63,57.78,22.66355140186917,2.29355140186917,-2.2935514018691663,9.129901960784313,3.125,1.531862745098039,1.715686274509804,0.6953316482843137,31.495098039215687,3.247549019607843,22.66355140186917,061810,0,,0,30.821078431372552,27.57352941176471,,,,,,,
61811,gm. Tomaszów Lubelski,lubelskie,63.30574659051172,18.9463955637708,47.06099815157116,8579.0,66.87145557655954,77.48356140039098,66.93,59.19,3.565708986047824,30.42256324881982,22.97,77.03,62.65,22.516438599609018,-0.4535614003909813,0.4535614003909813,9.722735674676525,2.939001848428836,1.866913123844732,2.9944547134935307,0.7132161978399691,29.66728280961183,4.861367837338262,22.516438599609018,061811,1,Urban,1,28.669131238447324,23.807763401109064,,,,,,,
61812,gm. Tyszowce,lubelskie,58.345221112696144,17.548175481754818,52.07052070520706,4206.0,63.19077366650648,78.98162327718224,71.77,56.06,4.845552553810336,26.91110257197517,18.82,81.18,61.14,21.018376722817763,2.198376722817762,-2.1983767228177697,7.667076670766708,3.034030340303403,1.886018860188602,1.5170151701517014,0.6737534001006267,25.748257482574825,3.4030340303403035,21.018376722817763,061812,2,Urban-Rural,0,25.215252152521526,21.81221812218122,,,,,,,
61813,gm. Ulhówek,lubelskie,53.691476590636256,16.329966329966332,52.637485970819306,3332.0,57.59242285365108,81.86666666666666,73.02,47.78,3.900946263014824,29.229180695847354,17.0,83.0,50.64,18.13333333333334,1.13333333333334,-1.13333333333334,11.896745230078563,2.4130190796857462,1.6835016835016834,1.627384960718294,0.6685180146646663,28.731762065095403,3.3108866442199774,18.13333333333334,061813,3,Rural,0,28.226711560044897,24.91582491582492,,,,,,,
61901,m. Włodawa,lubelskie,62.187312387432456,11.28014241786697,30.23142903382424,9994.0,66.95813187943627,48.28602450752288,42.85,60.29,4.77081949200381,18.05459547369864,49.78,50.22,63.29,51.71397549247712,1.933975492477117,-1.933975492477117,6.7324809839779896,5.6805308302314295,4.110697523871176,2.9778281275287264,0.75886971939082,18.821815827803853,7.088525651399902,51.71397549247712,061901,1,Urban,1,18.01262340184496,10.924097750445057,,,,,,,
